"country","date","confirmed","deaths","recovered","Latitude","Longitude","Continent","fatal_rate","text","confirmed_daily","deaths_daily","mon_yr"
"Monaco",2021-04-01,2305,28,2128,43.750298,7.412841,"Europe",0.0121475054229935,"<b>Monaco</b><br>Confirmed: <b>2.3K</b><br>Death: <b>28.0</b><br>Fatality Ratio: <b>1.2%</b><br>",17,0,"2021-04"
"Monaco",2021-05-01,2457,32,2369,43.750298,7.412841,"Europe",0.013024013024013,"<b>Monaco</b><br>Confirmed: <b>2.5K</b><br>Death: <b>32.0</b><br>Fatality Ratio: <b>1.3%</b><br>",3,0,"2021-05"
"Monaco",2021-06-01,2506,33,2467,43.750298,7.412841,"Europe",0.0131683958499601,"<b>Monaco</b><br>Confirmed: <b>2.5K</b><br>Death: <b>33.0</b><br>Fatality Ratio: <b>1.3%</b><br>",2,1,"2021-06"
"Monaco",2021-07-01,2580,33,2521,43.750298,7.412841,"Europe",0.0127906976744186,"<b>Monaco</b><br>Confirmed: <b>2.6K</b><br>Death: <b>33.0</b><br>Fatality Ratio: <b>1.3%</b><br>",3,0,"2021-07"
"Monaco",2021-08-01,2891,33,2715,43.750298,7.412841,"Europe",0.0114147353856797,"<b>Monaco</b><br>Confirmed: <b>2.9K</b><br>Death: <b>33.0</b><br>Fatality Ratio: <b>1.1%</b><br>",2,0,"2021-08"
"Monaco",2021-09-01,3211,33,0,43.750298,7.412841,"Europe",0.0102771722204921,"<b>Monaco</b><br>Confirmed: <b>3.2K</b><br>Death: <b>33.0</b><br>Fatality Ratio: <b>1.0%</b><br>",10,0,"2021-09"
"Montenegro",2020-02-01,0,0,0,42.708678,19.37439,"Europe",0,"<b>Montenegro</b><br>Confirmed: <b>0.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",0,0,"2020-02"
"Montenegro",2020-03-01,0,0,0,42.708678,19.37439,"Europe",0,"<b>Montenegro</b><br>Confirmed: <b>0.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",0,0,"2020-03"
"Montenegro",2020-04-01,123,2,0,42.708678,19.37439,"Europe",0.016260162601626,"<b>Montenegro</b><br>Confirmed: <b>123.0</b><br>Death: <b>2.0</b><br>Fatality Ratio: <b>1.6%</b><br>",14,0,"2020-04"
"Montenegro",2020-05-01,322,7,233,42.708678,19.37439,"Europe",0.0217391304347826,"<b>Montenegro</b><br>Confirmed: <b>322.0</b><br>Death: <b>7.0</b><br>Fatality Ratio: <b>2.2%</b><br>",0,0,"2020-05"
"Montenegro",2020-06-01,324,9,315,42.708678,19.37439,"Europe",0.0277777777777778,"<b>Montenegro</b><br>Confirmed: <b>324.0</b><br>Death: <b>9.0</b><br>Fatality Ratio: <b>2.8%</b><br>",0,0,"2020-06"
"Montenegro",2020-07-01,576,12,315,42.708678,19.37439,"Europe",0.0208333333333333,"<b>Montenegro</b><br>Confirmed: <b>576.0</b><br>Death: <b>12.0</b><br>Fatality Ratio: <b>2.1%</b><br>",28,0,"2020-07"
"Montenegro",2020-08-01,3198,50,1293,42.708678,19.37439,"Europe",0.0156347717323327,"<b>Montenegro</b><br>Confirmed: <b>3.2K</b><br>Death: <b>50.0</b><br>Fatality Ratio: <b>1.6%</b><br>",125,2,"2020-08"
"Montenegro",2020-09-01,4917,102,4058,42.708678,19.37439,"Europe",0.0207443563148261,"<b>Montenegro</b><br>Confirmed: <b>4.9K</b><br>Death: <b>102.0</b><br>Fatality Ratio: <b>2.1%</b><br>",82,2,"2020-09"
"Montenegro",2020-10-01,10987,170,7397,42.708678,19.37439,"Europe",0.0154728315281697,"<b>Montenegro</b><br>Confirmed: <b>11.0K</b><br>Death: <b>170.0</b><br>Fatality Ratio: <b>1.5%</b><br>",215,1,"2020-10"
"Montenegro",2020-11-01,18714,313,14216,42.708678,19.37439,"Europe",0.0167254461900182,"<b>Montenegro</b><br>Confirmed: <b>18.7K</b><br>Death: <b>313.0</b><br>Fatality Ratio: <b>1.7%</b><br>",373,12,"2020-11"
"Montenegro",2020-12-01,35849,504,24637,42.708678,19.37439,"Europe",0.0140589695667941,"<b>Montenegro</b><br>Confirmed: <b>35.8K</b><br>Death: <b>504.0</b><br>Fatality Ratio: <b>1.4%</b><br>",584,5,"2020-12"
"Montenegro",2021-01-01,48589,684,38780,42.708678,19.37439,"Europe",0.0140772602852497,"<b>Montenegro</b><br>Confirmed: <b>48.6K</b><br>Death: <b>684.0</b><br>Fatality Ratio: <b>1.4%</b><br>",342,2,"2021-01"
"Montenegro",2021-02-01,61972,811,53991,42.708678,19.37439,"Europe",0.0130865552184858,"<b>Montenegro</b><br>Confirmed: <b>62.0K</b><br>Death: <b>811.0</b><br>Fatality Ratio: <b>1.3%</b><br>",313,6,"2021-02"
"Montenegro",2021-03-01,76283,1015,66710,42.708678,19.37439,"Europe",0.0133057168700759,"<b>Montenegro</b><br>Confirmed: <b>76.3K</b><br>Death: <b>1.0K</b><br>Fatality Ratio: <b>1.3%</b><br>",449,12,"2021-03"
"Montenegro",2021-04-01,91573,1286,84035,42.708678,19.37439,"Europe",0.0140434407521868,"<b>Montenegro</b><br>Confirmed: <b>91.6K</b><br>Death: <b>1.3K</b><br>Fatality Ratio: <b>1.4%</b><br>",355,12,"2021-04"
"Montenegro",2021-05-01,97517,1502,93701,42.708678,19.37439,"Europe",0.015402442651025,"<b>Montenegro</b><br>Confirmed: <b>97.5K</b><br>Death: <b>1.5K</b><br>Fatality Ratio: <b>1.5%</b><br>",128,7,"2021-05"
"Montenegro",2021-06-01,99652,1585,97282,42.708678,19.37439,"Europe",0.0159053506201582,"<b>Montenegro</b><br>Confirmed: <b>99.7K</b><br>Death: <b>1.6K</b><br>Fatality Ratio: <b>1.6%</b><br>",29,1,"2021-06"
"Montenegro",2021-07-01,100272,1613,98371,42.708678,19.37439,"Europe",0.0160862454124781,"<b>Montenegro</b><br>Confirmed: <b>100.3K</b><br>Death: <b>1.6K</b><br>Fatality Ratio: <b>1.6%</b><br>",20,0,"2021-07"
"Montenegro",2021-08-01,102092,1630,99011,42.708678,19.37439,"Europe",0.0159659914586843,"<b>Montenegro</b><br>Confirmed: <b>102.1K</b><br>Death: <b>1.6K</b><br>Fatality Ratio: <b>1.6%</b><br>",165,0,"2021-08"
"Montenegro",2021-09-01,115956,1732,0,42.708678,19.37439,"Europe",0.0149367001276346,"<b>Montenegro</b><br>Confirmed: <b>116.0K</b><br>Death: <b>1.7K</b><br>Fatality Ratio: <b>1.5%</b><br>",571,8,"2021-09"
"Netherlands",2020-02-01,0,0,0,52.132633,5.291266,"Europe",0,"<b>Netherlands</b><br>Confirmed: <b>0.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",0,0,"2020-02"
"Netherlands",2020-03-01,10,0,0,52.132633,5.291266,"Europe",0,"<b>Netherlands</b><br>Confirmed: <b>10.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",4,0,"2020-03"
"Netherlands",2020-04-01,13614,1173,0,52.132633,5.291266,"Europe",0.0861613045394447,"<b>Netherlands</b><br>Confirmed: <b>13.6K</b><br>Death: <b>1.2K</b><br>Fatality Ratio: <b>8.6%</b><br>",1019,134,"2020-04"
"Netherlands",2020-05-01,39791,4893,0,52.132633,5.291266,"Europe",0.122967505214747,"<b>Netherlands</b><br>Confirmed: <b>39.8K</b><br>Death: <b>4.9K</b><br>Fatality Ratio: <b>12.3%</b><br>",475,98,"2020-05"
"Netherlands",2020-06-01,46545,5962,0,52.132633,5.291266,"Europe",0.128091094639596,"<b>Netherlands</b><br>Confirmed: <b>46.5K</b><br>Death: <b>6.0K</b><br>Fatality Ratio: <b>12.8%</b><br>",103,6,"2020-06"
"Netherlands",2020-07-01,50335,6115,0,52.132633,5.291266,"Europe",0.121486043508493,"<b>Netherlands</b><br>Confirmed: <b>50.3K</b><br>Death: <b>6.1K</b><br>Fatality Ratio: <b>12.1%</b><br>",62,2,"2020-07"
"Netherlands",2020-08-01,54732,6148,0,52.132633,5.291266,"Europe",0.112329167580209,"<b>Netherlands</b><br>Confirmed: <b>54.7K</b><br>Death: <b>6.1K</b><br>Fatality Ratio: <b>11.2%</b><br>",431,1,"2020-08"
"Netherlands",2020-09-01,71129,6230,0,52.132633,5.291266,"Europe",0.0875873413094518,"<b>Netherlands</b><br>Confirmed: <b>71.1K</b><br>Death: <b>6.2K</b><br>Fatality Ratio: <b>8.8%</b><br>",462,6,"2020-09"
"Netherlands",2020-10-01,124097,6419,0,52.132633,5.291266,"Europe",0.0517256662127207,"<b>Netherlands</b><br>Confirmed: <b>124.1K</b><br>Death: <b>6.4K</b><br>Fatality Ratio: <b>5.2%</b><br>",3252,13,"2020-10"
"Netherlands",2020-11-01,359861,7434,0,52.132633,5.291266,"Europe",0.0206579762741725,"<b>Netherlands</b><br>Confirmed: <b>359.9K</b><br>Death: <b>7.4K</b><br>Fatality Ratio: <b>2.1%</b><br>",8683,39,"2020-11"
"Netherlands",2020-12-01,527523,9438,0,52.132633,5.291266,"Europe",0.0178911630393367,"<b>Netherlands</b><br>Confirmed: <b>527.5K</b><br>Death: <b>9.4K</b><br>Fatality Ratio: <b>1.8%</b><br>",4045,62,"2020-12"
"Netherlands",2021-01-01,805164,11529,0,52.132633,5.291266,"Europe",0.0143188220039644,"<b>Netherlands</b><br>Confirmed: <b>805.2K</b><br>Death: <b>11.5K</b><br>Fatality Ratio: <b>1.4%</b><br>",8183,97,"2021-01"
"Netherlands",2021-02-01,981663,14025,0,52.132633,5.291266,"Europe",0.0142869803588401,"<b>Netherlands</b><br>Confirmed: <b>981.7K</b><br>Death: <b>14.0K</b><br>Fatality Ratio: <b>1.4%</b><br>",3188,27,"2021-02"
"Netherlands",2021-03-01,1092452,15584,0,52.132633,5.291266,"Europe",0.0142651576453702,"<b>Netherlands</b><br>Confirmed: <b>1.1M</b><br>Death: <b>15.6K</b><br>Fatality Ratio: <b>1.4%</b><br>",3762,21,"2021-03"
"Netherlands",2021-04-01,1280443,16559,0,52.132633,5.291266,"Europe",0.0129322429815306,"<b>Netherlands</b><br>Confirmed: <b>1.3M</b><br>Death: <b>16.6K</b><br>Fatality Ratio: <b>1.3%</b><br>",7827,21,"2021-04"
"Netherlands",2021-05-01,1502107,17169,0,52.132633,5.291266,"Europe",0.0114299447376252,"<b>Netherlands</b><br>Confirmed: <b>1.5M</b><br>Death: <b>17.2K</b><br>Fatality Ratio: <b>1.1%</b><br>",5755,21,"2021-05"
"Netherlands",2021-06-01,1651780,17632,0,52.132633,5.291266,"Europe",0.0106745450362639,"<b>Netherlands</b><br>Confirmed: <b>1.7M</b><br>Death: <b>17.6K</b><br>Fatality Ratio: <b>1.1%</b><br>",2320,9,"2021-06"
"Netherlands",2021-07-01,1685825,17748,0,52.132633,5.291266,"Europe",0.0105277831328875,"<b>Netherlands</b><br>Confirmed: <b>1.7M</b><br>Death: <b>17.7K</b><br>Fatality Ratio: <b>1.1%</b><br>",825,3,"2021-07"
"Netherlands",2021-08-01,1867815,17829,0,52.132633,5.291266,"Europe",0.00954537788806707,"<b>Netherlands</b><br>Confirmed: <b>1.9M</b><br>Death: <b>17.8K</b><br>Fatality Ratio: <b>1.0%</b><br>",2304,2,"2021-08"
"Netherlands",2021-09-01,1943882,18012,0,52.132633,5.291266,"Europe",0.00926599454082089,"<b>Netherlands</b><br>Confirmed: <b>1.9M</b><br>Death: <b>18.0K</b><br>Fatality Ratio: <b>0.9%</b><br>",2827,2,"2021-09"
"Norway",2020-02-01,0,0,0,60.472024,8.468946,"Europe",0,"<b>Norway</b><br>Confirmed: <b>0.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",0,0,"2020-02"
"Norway",2020-03-01,19,0,0,60.472024,8.468946,"Europe",0,"<b>Norway</b><br>Confirmed: <b>19.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",4,0,"2020-03"
"Norway",2020-04-01,4863,44,13,60.472024,8.468946,"Europe",0.009047912811022,"<b>Norway</b><br>Confirmed: <b>4.9K</b><br>Death: <b>44.0</b><br>Fatality Ratio: <b>0.9%</b><br>",222,5,"2020-04"
"Norway",2020-05-01,7783,210,32,60.472024,8.468946,"Europe",0.0269818835924451,"<b>Norway</b><br>Confirmed: <b>7.8K</b><br>Death: <b>210.0</b><br>Fatality Ratio: <b>2.7%</b><br>",45,0,"2020-05"
"Norway",2020-06-01,8446,236,7727,60.472024,8.468946,"Europe",0.0279422211697845,"<b>Norway</b><br>Confirmed: <b>8.4K</b><br>Death: <b>236.0</b><br>Fatality Ratio: <b>2.8%</b><br>",6,0,"2020-06"
"Norway",2020-07-01,8896,251,8138,60.472024,8.468946,"Europe",0.028214928057554,"<b>Norway</b><br>Confirmed: <b>8.9K</b><br>Death: <b>251.0</b><br>Fatality Ratio: <b>2.8%</b><br>",17,1,"2020-07"
"Norway",2020-08-01,9253,255,8752,60.472024,8.468946,"Europe",0.0275586296336323,"<b>Norway</b><br>Confirmed: <b>9.3K</b><br>Death: <b>255.0</b><br>Fatality Ratio: <b>2.8%</b><br>",13,0,"2020-08"
"Norway",2020-09-01,10871,264,9348,60.472024,8.468946,"Europe",0.0242847944071383,"<b>Norway</b><br>Confirmed: <b>10.9K</b><br>Death: <b>264.0</b><br>Fatality Ratio: <b>2.4%</b><br>",89,0,"2020-09"
"Norway",2020-10-01,14149,274,11190,60.472024,8.468946,"Europe",0.0193653261714609,"<b>Norway</b><br>Confirmed: <b>14.1K</b><br>Death: <b>274.0</b><br>Fatality Ratio: <b>1.9%</b><br>",122,0,"2020-10"
"Norway",2020-11-01,20635,282,11863,60.472024,8.468946,"Europe",0.0136661012842258,"<b>Norway</b><br>Confirmed: <b>20.6K</b><br>Death: <b>282.0</b><br>Fatality Ratio: <b>1.4%</b><br>",304,0,"2020-11"
"Norway",2020-12-01,36591,334,17998,60.472024,8.468946,"Europe",0.00912792763247793,"<b>Norway</b><br>Confirmed: <b>36.6K</b><br>Death: <b>334.0</b><br>Fatality Ratio: <b>0.9%</b><br>",441,2,"2020-12"
"Norway",2021-01-01,49803,436,17998,60.472024,8.468946,"Europe",0.0087544927012429,"<b>Norway</b><br>Confirmed: <b>49.8K</b><br>Death: <b>436.0</b><br>Fatality Ratio: <b>0.9%</b><br>",236,0,"2021-01"
"Norway",2021-02-01,63262,567,17998,60.472024,8.468946,"Europe",0.00896272643925263,"<b>Norway</b><br>Confirmed: <b>63.3K</b><br>Death: <b>567.0</b><br>Fatality Ratio: <b>0.9%</b><br>",296,3,"2021-02"
"Norway",2021-03-01,71735,623,17998,60.472024,8.468946,"Europe",0.00868474245486861,"<b>Norway</b><br>Confirmed: <b>71.7K</b><br>Death: <b>623.0</b><br>Fatality Ratio: <b>0.9%</b><br>",729,1,"2021-03"
"Norway",2021-04-01,96770,673,17998,60.472024,8.468946,"Europe",0.00695463470083704,"<b>Norway</b><br>Confirmed: <b>96.8K</b><br>Death: <b>673.0</b><br>Fatality Ratio: <b>0.7%</b><br>",691,0,"2021-04"
"Norway",2021-05-01,113259,756,17998,60.472024,8.468946,"Europe",0.00667496622784944,"<b>Norway</b><br>Confirmed: <b>113.3K</b><br>Death: <b>756.0</b><br>Fatality Ratio: <b>0.7%</b><br>",289,0,"2021-05"
"Norway",2021-06-01,125576,783,17998,60.472024,8.468946,"Europe",0.00623526788558323,"<b>Norway</b><br>Confirmed: <b>125.6K</b><br>Death: <b>783.0</b><br>Fatality Ratio: <b>0.6%</b><br>",460,0,"2021-06"
"Norway",2021-07-01,131509,794,17998,60.472024,8.468946,"Europe",0.00603760959325978,"<b>Norway</b><br>Confirmed: <b>131.5K</b><br>Death: <b>794.0</b><br>Fatality Ratio: <b>0.6%</b><br>",193,0,"2021-07"
"Norway",2021-08-01,137853,799,17998,60.472024,8.468946,"Europe",0.00579602910346529,"<b>Norway</b><br>Confirmed: <b>137.9K</b><br>Death: <b>799.0</b><br>Fatality Ratio: <b>0.6%</b><br>",226,0,"2021-08"
"Norway",2021-09-01,161814,822,0,60.472024,8.468946,"Europe",0.005079906559383,"<b>Norway</b><br>Confirmed: <b>161.8K</b><br>Death: <b>822.0</b><br>Fatality Ratio: <b>0.5%</b><br>",1640,8,"2021-09"
"Poland",2020-02-01,0,0,0,51.919438,19.145136,"Europe",0,"<b>Poland</b><br>Confirmed: <b>0.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",0,0,"2020-02"
"Poland",2020-03-01,0,0,0,51.919438,19.145136,"Europe",0,"<b>Poland</b><br>Confirmed: <b>0.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",0,0,"2020-03"
"Poland",2020-04-01,2554,43,47,51.919438,19.145136,"Europe",0.0168363351605325,"<b>Poland</b><br>Confirmed: <b>2.6K</b><br>Death: <b>43.0</b><br>Fatality Ratio: <b>1.7%</b><br>",243,10,"2020-04"
"Poland",2020-05-01,13105,651,3491,51.919438,19.145136,"Europe",0.0496756962991225,"<b>Poland</b><br>Confirmed: <b>13.1K</b><br>Death: <b>651.0</b><br>Fatality Ratio: <b>5.0%</b><br>",228,7,"2020-05"
"Poland",2020-06-01,24165,1074,11449,51.919438,19.145136,"Europe",0.0444444444444444,"<b>Poland</b><br>Confirmed: <b>24.2K</b><br>Death: <b>1.1K</b><br>Fatality Ratio: <b>4.4%</b><br>",379,10,"2020-06"
"Poland",2020-07-01,34775,1477,21791,51.919438,19.145136,"Europe",0.0424730409777139,"<b>Poland</b><br>Confirmed: <b>34.8K</b><br>Death: <b>1.5K</b><br>Fatality Ratio: <b>4.2%</b><br>",382,14,"2020-07"
"Poland",2020-08-01,46346,1721,34374,51.919438,19.145136,"Europe",0.0371337332240107,"<b>Poland</b><br>Confirmed: <b>46.3K</b><br>Death: <b>1.7K</b><br>Fatality Ratio: <b>3.7%</b><br>",658,5,"2020-08"
"Poland",2020-09-01,67922,2058,47030,51.919438,19.145136,"Europe",0.0302994611466094,"<b>Poland</b><br>Confirmed: <b>67.9K</b><br>Death: <b>2.1K</b><br>Fatality Ratio: <b>3.0%</b><br>",550,19,"2020-09"
"Poland",2020-10-01,93481,2543,70401,51.919438,19.145136,"Europe",0.0272033889239525,"<b>Poland</b><br>Confirmed: <b>93.5K</b><br>Death: <b>2.5K</b><br>Fatality Ratio: <b>2.7%</b><br>",1967,30,"2020-10"
"Poland",2020-11-01,379902,5783,146595,51.919438,19.145136,"Europe",0.0152223468157577,"<b>Poland</b><br>Confirmed: <b>379.9K</b><br>Death: <b>5.8K</b><br>Fatality Ratio: <b>1.5%</b><br>",17171,152,"2020-11"
"Poland",2020-12-01,999924,17599,597589,51.919438,19.145136,"Europe",0.0176003376256596,"<b>Poland</b><br>Confirmed: <b>999.9K</b><br>Death: <b>17.6K</b><br>Fatality Ratio: <b>1.8%</b><br>",9113,449,"2020-12"
"Poland",2021-01-01,1305774,28956,1046281,51.919438,19.145136,"Europe",0.0221753534685175,"<b>Poland</b><br>Confirmed: <b>1.3M</b><br>Death: <b>29.0K</b><br>Fatality Ratio: <b>2.2%</b><br>",10896,402,"2021-01"
"Poland",2021-02-01,1515889,37222,1276636,51.919438,19.145136,"Europe",0.0245545683094211,"<b>Poland</b><br>Confirmed: <b>1.5M</b><br>Death: <b>37.2K</b><br>Fatality Ratio: <b>2.5%</b><br>",2504,42,"2021-02"
"Poland",2021-03-01,1711772,43793,1430861,51.919438,19.145136,"Europe",0.0255834305035951,"<b>Poland</b><br>Confirmed: <b>1.7M</b><br>Death: <b>43.8K</b><br>Fatality Ratio: <b>2.6%</b><br>",4786,24,"2021-03"
"Poland",2021-04-01,2356970,53665,1882179,51.919438,19.145136,"Europe",0.0227686393971922,"<b>Poland</b><br>Confirmed: <b>2.4M</b><br>Death: <b>53.7K</b><br>Fatality Ratio: <b>2.3%</b><br>",35253,620,"2021-04"
"Poland",2021-05-01,2798617,67924,2510858,51.919438,19.145136,"Europe",0.0242705593512796,"<b>Poland</b><br>Confirmed: <b>2.8M</b><br>Death: <b>67.9K</b><br>Fatality Ratio: <b>2.4%</b><br>",6475,422,"2021-05"
"Poland",2021-06-01,2872868,73856,2640672,51.919438,19.145136,"Europe",0.0257081077167486,"<b>Poland</b><br>Confirmed: <b>2.9M</b><br>Death: <b>73.9K</b><br>Fatality Ratio: <b>2.6%</b><br>",585,111,"2021-06"
"Poland",2021-07-01,2880010,75044,2651906,51.919438,19.145136,"Europe",0.0260568539692571,"<b>Poland</b><br>Confirmed: <b>2.9M</b><br>Death: <b>75.0K</b><br>Fatality Ratio: <b>2.6%</b><br>",98,23,"2021-07"
"Poland",2021-08-01,2883029,75261,2653807,51.919438,19.145136,"Europe",0.0261048362676893,"<b>Poland</b><br>Confirmed: <b>2.9M</b><br>Death: <b>75.3K</b><br>Fatality Ratio: <b>2.6%</b><br>",90,0,"2021-08"
"Poland",2021-09-01,2889036,75358,0,51.919438,19.145136,"Europe",0.0260841332541374,"<b>Poland</b><br>Confirmed: <b>2.9M</b><br>Death: <b>75.4K</b><br>Fatality Ratio: <b>2.6%</b><br>",366,13,"2021-09"
"Portugal",2020-02-01,0,0,0,39.399872,-8.224454,"Europe",0,"<b>Portugal</b><br>Confirmed: <b>0.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",0,0,"2020-02"
"Portugal",2020-03-01,0,0,0,39.399872,-8.224454,"Europe",0,"<b>Portugal</b><br>Confirmed: <b>0.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",0,0,"2020-03"
"Portugal",2020-04-01,8251,187,43,39.399872,-8.224454,"Europe",0.0226639195249061,"<b>Portugal</b><br>Confirmed: <b>8.3K</b><br>Death: <b>187.0</b><br>Fatality Ratio: <b>2.3%</b><br>",808,27,"2020-04"
"Portugal",2020-05-01,25351,1007,1647,39.399872,-8.224454,"Europe",0.0397222989231194,"<b>Portugal</b><br>Confirmed: <b>25.4K</b><br>Death: <b>1.0K</b><br>Fatality Ratio: <b>4.0%</b><br>",306,18,"2020-05"
"Portugal",2020-06-01,32700,1424,19552,39.399872,-8.224454,"Europe",0.0435474006116208,"<b>Portugal</b><br>Confirmed: <b>32.7K</b><br>Death: <b>1.4K</b><br>Fatality Ratio: <b>4.4%</b><br>",200,14,"2020-06"
"Portugal",2020-07-01,42454,1579,27798,39.399872,-8.224454,"Europe",0.0371931973430066,"<b>Portugal</b><br>Confirmed: <b>42.5K</b><br>Death: <b>1.6K</b><br>Fatality Ratio: <b>3.7%</b><br>",313,3,"2020-07"
"Portugal",2020-08-01,51310,1737,36783,39.399872,-8.224454,"Europe",0.0338530500877022,"<b>Portugal</b><br>Confirmed: <b>51.3K</b><br>Death: <b>1.7K</b><br>Fatality Ratio: <b>3.4%</b><br>",238,2,"2020-08"
"Portugal",2020-09-01,58243,1824,42104,39.399872,-8.224454,"Europe",0.0313170681455282,"<b>Portugal</b><br>Confirmed: <b>58.2K</b><br>Death: <b>1.8K</b><br>Fatality Ratio: <b>3.1%</b><br>",231,2,"2020-09"
"Portugal",2020-10-01,76396,1977,48937,39.399872,-8.224454,"Europe",0.0258783182365569,"<b>Portugal</b><br>Confirmed: <b>76.4K</b><br>Death: <b>2.0K</b><br>Fatality Ratio: <b>2.6%</b><br>",854,6,"2020-10"
"Portugal",2020-11-01,144341,2544,81771,39.399872,-8.224454,"Europe",0.0176249298536105,"<b>Portugal</b><br>Confirmed: <b>144.3K</b><br>Death: <b>2.5K</b><br>Fatality Ratio: <b>1.8%</b><br>",3062,37,"2020-11"
"Portugal",2020-12-01,300462,4577,220877,39.399872,-8.224454,"Europe",0.015233207527075,"<b>Portugal</b><br>Confirmed: <b>300.5K</b><br>Death: <b>4.6K</b><br>Fatality Ratio: <b>1.5%</b><br>",2401,72,"2020-12"
"Portugal",2021-01-01,420629,6972,338668,39.399872,-8.224454,"Europe",0.0165751766996569,"<b>Portugal</b><br>Confirmed: <b>420.6K</b><br>Death: <b>7.0K</b><br>Fatality Ratio: <b>1.7%</b><br>",6951,66,"2021-01"
"Portugal",2021-02-01,726321,12757,534384,39.399872,-8.224454,"Europe",0.0175638595056456,"<b>Portugal</b><br>Confirmed: <b>726.3K</b><br>Death: <b>12.8K</b><br>Fatality Ratio: <b>1.8%</b><br>",5805,275,"2021-02"
"Portugal",2021-03-01,804956,16351,720235,39.399872,-8.224454,"Europe",0.0203129115131759,"<b>Portugal</b><br>Confirmed: <b>805.0K</b><br>Death: <b>16.4K</b><br>Fatality Ratio: <b>2.0%</b><br>",394,34,"2021-03"
"Portugal",2021-04-01,822314,16859,778912,39.399872,-8.224454,"Europe",0.020501900733783,"<b>Portugal</b><br>Confirmed: <b>822.3K</b><br>Death: <b>16.9K</b><br>Fatality Ratio: <b>2.1%</b><br>",592,11,"2021-04"
"Portugal",2021-05-01,836947,16976,796477,39.399872,-8.224454,"Europe",0.0202832437418379,"<b>Portugal</b><br>Confirmed: <b>836.9K</b><br>Death: <b>17.0K</b><br>Fatality Ratio: <b>2.0%</b><br>",454,2,"2021-05"
"Portugal",2021-06-01,849538,17025,809813,39.399872,-8.224454,"Europe",0.0200403042594916,"<b>Portugal</b><br>Confirmed: <b>849.5K</b><br>Death: <b>17.0K</b><br>Fatality Ratio: <b>2.0%</b><br>",445,0,"2021-06"
"Portugal",2021-07-01,882006,17101,830224,39.399872,-8.224454,"Europe",0.0193887569925828,"<b>Portugal</b><br>Confirmed: <b>882.0K</b><br>Death: <b>17.1K</b><br>Fatality Ratio: <b>1.9%</b><br>",2449,5,"2021-07"
"Portugal",2021-08-01,970937,17369,903514,39.399872,-8.224454,"Europe",0.017888905253379,"<b>Portugal</b><br>Confirmed: <b>970.9K</b><br>Death: <b>17.4K</b><br>Fatality Ratio: <b>1.8%</b><br>",2306,8,"2021-08"
"Portugal",2021-09-01,1039492,17757,0,39.399872,-8.224454,"Europe",0.0170823825483986,"<b>Portugal</b><br>Confirmed: <b>1.0M</b><br>Death: <b>17.8K</b><br>Fatality Ratio: <b>1.7%</b><br>",1565,14,"2021-09"
"Romania",2020-02-01,0,0,0,45.943161,24.96676,"Europe",0,"<b>Romania</b><br>Confirmed: <b>0.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",0,0,"2020-02"
"Romania",2020-03-01,3,0,0,45.943161,24.96676,"Europe",0,"<b>Romania</b><br>Confirmed: <b>3.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",0,0,"2020-03"
"Romania",2020-04-01,2460,92,252,45.943161,24.96676,"Europe",0.0373983739837398,"<b>Romania</b><br>Confirmed: <b>2.5K</b><br>Death: <b>92.0</b><br>Fatality Ratio: <b>3.7%</b><br>",215,10,"2020-04"
"Romania",2020-05-01,12567,744,4328,45.943161,24.96676,"Europe",0.0592026736691335,"<b>Romania</b><br>Confirmed: <b>12.6K</b><br>Death: <b>744.0</b><br>Fatality Ratio: <b>5.9%</b><br>",327,27,"2020-05"
"Romania",2020-06-01,19398,1276,13426,45.943161,24.96676,"Europe",0.0657799773172492,"<b>Romania</b><br>Confirmed: <b>19.4K</b><br>Death: <b>1.3K</b><br>Fatality Ratio: <b>6.6%</b><br>",141,10,"2020-06"
"Romania",2020-07-01,27296,1667,19314,45.943161,24.96676,"Europe",0.0610712192262603,"<b>Romania</b><br>Confirmed: <b>27.3K</b><br>Death: <b>1.7K</b><br>Fatality Ratio: <b>6.1%</b><br>",326,16,"2020-07"
"Romania",2020-08-01,52111,2379,27346,45.943161,24.96676,"Europe",0.0456525493657769,"<b>Romania</b><br>Confirmed: <b>52.1K</b><br>Death: <b>2.4K</b><br>Fatality Ratio: <b>4.6%</b><br>",1225,36,"2020-08"
